customer_id,sales_price,transaction_date
2141398,258,2000-11-05
2141404,910,2001-02-13
2141411,760,2001-02-13
2141428,694,2001-02-26
2141459,338,2001-02-28
2141473,792,2000-12-06
2141497,1291,2001-01-01
2141541,2837,2001-02-25
2141565,884,2001-02-28
2141572,838,2001-02-18
2141589,620,2001-01-20
2141596,275,2001-02-17
2141619,268,2001-02-19
2141626,2065,2001-01-31
2141633,982,2001-02-16
2141640,1021,2000-11-19
2141701,558,2000-12-31
2141749,1872,2001-01-31
2141763,3023,2000-11-26
2141787,246,2001-02-23
2141794,425,2001-02-19
2141800,1301,2000-11-02
2141831,542,2001-02-10
2141848,312,2001-01-21
2141855,149,2001-02-28
2141862,323,2000-12-11
2141879,566,2001-02-10
2141886,3825,2001-01-22
2141947,1133,2001-02-26
2141992,344,2001-01-20
2142012,286,2001-02-15
2142036,1783,2001-01-02
2142043,124,2001-02-01
2142050,365,2001-02-11
2142074,279,2001-01-10
2142159,203,2001-01-20
2142166,350,2000-11-25
2142180,205,2001-02-24
2142227,560,2001-01-21
2142241,251,2001-02-25
2142258,1607,2001-02-24
2142272,3374,2001-01-18
2142302,278,2001-02-24
2142319,738,2000-12-30
2142333,836,2001-02-12
2142357,254,2001-02-13
2142364,2097,2001-01-28
2142401,238,2001-02-20
2142432,666,2001-01-14
2142517,366,2000-12-04
2142548,1011,2000-11-23
2142562,416,2001-01-10
2142616,1628,2001-02-04
2142623,1019,2001-01-23
2142630,157,2001-01-15
2142654,36,2000-11-25
2142678,276,2001-02-22
2142692,270,2001-02-01
2142708,469,2000-11-28
2142746,685,2001-02-02
2142784,159,2000-11-18
2142807,672,2001-02-17
2142814,193,2001-02-21
2142838,882,2001-01-10
2142876,643,2000-11-23
2142944,96,2000-12-16
2142982,181,2000-11-22
2142999,685,2000-11-06
2143156,1307,2000-11-25
2143194,80,2001-02-04
2143231,518,2001-02-19
2143255,2515,2001-01-19
2143262,285,2000-12-18
2143279,190,2000-12-18
2143323,641,2000-12-27
2143347,138,2000-12-13
2143385,171,2000-12-27
2143392,65,2001-01-16
2143408,548,2001-02-26
2143439,1929,2001-02-12
2143446,541,2001-02-25
2143491,713,2001-02-16
2143521,117,2001-02-21
2143545,288,2001-02-17
2143569,280,2001-01-24
2143576,3658,2001-01-23
2143590,1525,2000-11-05
2143606,1211,2001-01-22
2143637,582,2000-12-26
2143644,769,2000-11-26
2143743,2002,2001-02-10
2143750,1779,2001-02-24
2143798,2166,2001-01-22
2143828,307,2001-02-24
2143835,532,2001-02-24
2143903,294,2001-02-22
2143934,791,2001-01-30
2143941,417,2000-12-31
2143965,1761,2001-01-23
2144061,2957,2001-01-22
2144078,437,2000-11-30
2144085,97,2000-12-11
2144092,137,2001-02-26
2144115,237,2001-01-23
2144122,884,2000-11-02
2144139,99,2000-11-03
2144177,959,2001-01-20
2144184,865,2001-01-20
2144214,2572,2001-02-18
2144238,827,2001-01-30
2144269,1112,2000-12-03
2144276,451,2000-11-09
2144290,349,2001-02-06
2144337,1750,2001-01-18
2144368,65,2000-12-09
2144375,180,2000-12-14
2144382,582,2001-02-27
2144399,305,2000-11-30
2144412,78,2001-02-10
2144429,1818,2001-01-15
2144450,899,2000-11-05
2144467,1025,2001-02-25
2144474,288,2001-02-15
2144498,752,2000-11-25
2144504,705,2000-11-15
2144511,840,2000-11-01
2144542,68,2001-02-28
2144566,395,2001-02-28
2144573,364,2001-02-22
2144580,306,2001-01-31
2144597,563,2001-02-02
2144610,312,2000-12-09
2144658,3338,2001-01-14
2144689,90,2000-11-22
2144702,1002,2001-02-19
2144719,5123,2001-01-20
2144726,269,2001-01-18
2144757,220,2001-02-09
2144771,821,2001-02-16
2144795,963,2001-02-10
2144801,855,2001-02-26
2144832,3538,2000-11-26
2144900,929,2001-02-03
2144917,3489,2000-11-25
2144924,229,2001-02-13
2144955,1559,2001-02-26
2144962,90,2001-02-24
2144979,796,2001-01-08
2145006,170,2000-11-19
2145013,90,2001-02-14
2145068,3187,2000-11-26
2145075,1816,2001-02-18
2145136,188,2000-11-07
2145204,1580,2000-11-26
2145259,1461,2000-12-08
2145310,299,2001-02-22
2145334,974,2001-02-15
2145341,156,2000-11-27
2145365,1072,2001-02-14
2145372,205,2001-02-12
2145396,359,2000-11-03
2145426,1084,2001-02-03
2145495,86,2001-02-09
2145525,851,2001-01-31
2145594,99,2001-02-28
2145600,676,2001-02-09
2145624,299,2000-12-16
2145631,572,2000-11-28
2145648,20445,2000-12-18
2145655,80,2001-02-22
2145679,1130,2000-11-21
2145686,959,2001-01-19
2145709,2301,2001-02-17
2145716,78,2001-02-24
2145730,330,2000-11-08
2145778,1555,2000-11-28
2145846,2973,2000-11-27
2145884,1913,2001-01-21
2145891,1308,2001-01-18
2145914,203,2001-02-20
2145945,893,2000-11-14
2145969,289,2001-01-11
2145976,64,2000-12-31
2145990,26,2001-02-22
2146010,1283,2001-01-27
2146041,234,2001-01-27
2146058,552,2000-12-16
2146065,316,2000-12-03
2146126,381,2001-02-02
2146195,554,2001-02-24
2146201,875,2001-02-11
2146218,1971,2001-02-01
2146225,917,2000-12-30
2146249,3620,2000-11-11
2146256,149,2001-02-22
2146263,787,2001-02-25
2146270,513,2001-02-15
2146287,802,2001-01-14
2146294,528,2000-11-06
2146300,1022,2001-02-07
2146331,742,2000-12-15
2146355,552,2001-01-02
2146362,32,2001-02-19
2146379,2230,2000-12-02
2146409,1632,2000-12-09
2146447,4450,2001-02-26
2146485,369,2001-01-20
2146492,420,2001-02-23
2146508,278,2001-02-25
2146522,169,2001-01-23
2146553,2553,2001-02-11
2146607,2940,2000-12-16
2146614,1196,2000-12-16
2146638,1752,2001-01-30
2146669,28,2001-01-09
2146676,2009,2001-01-23
2146768,91,2001-02-04
2146775,42,2001-02-17
2146829,699,2001-02-04
2146836,113,2000-12-09
2146850,774,2001-02-28
2146867,837,2000-11-17
2146881,87,2001-02-23
2146898,547,2000-11-18
2146904,776,2001-01-02
2146928,3890,2000-12-17
2146959,203,2000-12-29
2146966,599,2001-01-30
2146980,1483,2001-02-25
2146997,131,2001-02-28
2147000,280,2001-01-11
2147024,130,2000-11-27
2147031,882,2000-11-26
2147048,791,2001-02-24
2147055,1707,2001-02-24
2147079,1402,2001-02-27
2147086,719,2000-11-04
2147109,204,2001-02-15
2147130,1506,2000-12-03
2147147,147,2001-01-28
2147178,3343,2000-11-25
2147215,979,2000-12-16
2147239,53,2000-12-26
2147260,370,2000-11-26
2147307,443,2001-02-04
2147321,337,2001-02-19
2147345,99,2001-01-24
2147369,78,2001-02-09
2147390,1605,2000-11-25
2147406,323,2000-11-13
2147413,155,2001-02-23
2147437,812,2001-02-25
2147468,143,2001-02-25
2147482,2123,2001-02-24
2147512,458,2001-02-28
2147550,728,2001-02-11
2147567,3613,2000-12-10
2147574,296,2001-02-25
2147604,2234,2001-02-24
2147710,309,2000-12-18
2147727,223,2001-02-17
2147741,425,2000-12-09
2147833,650,2001-02-19
2147864,649,2001-01-19
2147895,199,2000-11-16
2147901,95,2001-02-23
2147925,93,2001-02-20
2147932,382,2001-02-18
2147963,935,2000-12-12
2148007,670,2001-01-26
2148038,837,2001-02-25
2148052,1350,2000-12-13
2148069,1545,2000-12-03
2148076,38,2000-12-18
2148120,1172,2000-12-28
2148168,189,2001-02-18
2148182,854,2001-02-16
2148212,2026,2001-02-15
2148250,58,2000-12-28
2148267,179,2000-12-26
2148298,357,2000-12-17
2148304,1389,2000-11-19
2148311,1173,2001-02-25
2148335,45,2000-12-07
2148427,40,2000-12-04
2148496,188,2001-02-24
2148519,945,2001-02-18
2148526,6934,2001-01-23
2148533,359,2001-02-05
2148557,199,2000-11-16
2148571,584,2001-02-28
2148588,492,2001-02-21
2148595,95,2001-02-23
2148618,316,2001-02-26
2148625,134,2001-02-12
2148632,69,2001-01-14
2148649,161,2001-01-17
2148656,729,2000-12-15
2148670,89,2001-01-17
2148694,292,2001-02-18
2148700,953,2001-02-12
2148717,442,2001-01-28
2148724,333,2001-01-22
2148731,623,2001-02-09
2148748,181,2001-02-18
2148830,78,2001-02-05
2148854,3195,2001-01-20
2148908,678,2000-12-16
2148922,442,2000-12-09
2148939,138,2000-12-11
2148946,626,2001-02-28
2148977,1640,2000-12-31
2148991,732,2001-02-22
2149059,695,2001-02-11
2149066,164,2000-11-30
2149073,393,2000-11-11
2149097,2225,2000-11-11
2149103,44,2000-11-30
2149127,885,2000-11-02
2149134,241,2000-12-18
2149141,256,2001-02-19
2149172,228,2000-12-07
2149189,149,2001-02-27
2149196,1052,2001-01-22
2149202,546,2001-02-20
2149271,1657,2001-01-20
2149301,16,2000-12-27
2149318,64,2001-02-28
2149325,16,2000-12-27
2149332,156,2001-01-13
2149349,559,2000-11-26
2149356,301,2001-02-20
2149363,175,2000-12-28
2149370,81,2001-02-23
2149394,1539,2001-02-11
2149400,528,2000-12-30
2149424,1073,2001-02-11
2149479,563,2001-01-20
2149486,867,2001-02-03
2149516,8,2001-02-10
2149547,1374,2000-12-17
2149608,5725,2001-02-17
2149615,80,2001-02-24
2149691,453,2000-12-28
2149707,249,2000-12-06
2149745,547,2000-11-26
2149752,1047,2001-02-28
2149806,267,2001-02-08
2149813,723,2000-11-29
2149851,362,2000-12-15
2149875,373,2001-01-02
2149899,188,2000-11-14
2149905,234,2001-02-16
2149912,742,2001-02-12
2149936,248,2001-02-03
2149950,24,2001-02-17
2149967,465,2001-01-01
2149981,200,2001-02-21
2149998,320,2001-01-31
2150017,304,2001-01-22
2150024,1093,2001-02-21
2150031,216,2001-02-26
2150048,675,2001-01-24
2150055,405,2000-11-16
2150062,369,2001-02-24
2150086,96,2001-02-20
2150130,585,2001-02-04
2150161,737,2000-11-04
2150192,556,2001-02-11
2150208,429,2000-12-08
2150215,3611,2001-01-18
2150260,26,2001-02-21
2150277,149,2001-02-08
2150284,118,2000-11-12
2150291,28,2000-11-14
2150345,307,2000-11-29
2150352,1930,2000-11-26
2150369,689,2001-01-18
2150413,641,2000-12-13
2150437,26,2001-02-22
2150444,295,2000-12-06
2150482,475,2001-02-09
2150499,463,2001-02-21
2150550,133,2001-02-22
2150567,1194,2001-01-22
2150574,643,2001-02-27
2150581,278,2001-02-27
2150628,870,2001-01-22
2150659,734,2001-01-09
2150666,59,2001-02-07
2150673,866,2001-02-20
2150697,2590,2001-01-13
2150703,115,2001-02-21
2150710,695,2000-11-22
2150758,237,2000-11-12
2150772,78,2001-02-26
2150826,239,2001-02-07
2150918,255,2000-12-17
2150925,310,2001-01-09
2150932,1545,2001-02-22
2150949,277,2001-02-28
2150956,115,2000-12-26
2150987,130,2001-02-04
2150994,405,2001-02-15
2151045,2201,2001-02-18
2151069,849,2001-02-08
2151083,1039,2001-02-28
2151106,690,2001-02-05
2151120,45,2000-11-26
2151137,903,2000-11-02
2151144,1714,2001-02-24
2151175,297,2001-02-25
2151182,295,2001-02-18
2151205,399,2001-02-03
2151250,39,2001-01-08
2151274,66,2000-12-04
2151335,30,2000-11-11
2151380,1831,2001-01-14
2151427,552,2001-01-27
2151441,1623,2001-01-19
2151458,1717,2001-01-30
2151472,1975,2000-11-24
2151489,529,2001-01-15
2151496,240,2001-01-14
2151502,2522,2001-01-22
2151519,257,2001-02-04
2151526,552,2001-01-16
2151533,369,2000-11-04
2151540,1107,2001-02-24
2151564,350,2000-11-15
2151595,2147,2001-01-14
2151618,80,2001-02-14
2151625,2045,2000-11-25
2151632,2241,2000-12-08
2151656,1574,2001-01-21
2151670,1061,2000-11-25
2151687,472,2000-11-25
2151700,2382,2000-11-11
2151731,3295,2000-12-17
2151748,105,2000-12-09
2151786,359,2000-12-26
2151809,115,2001-02-10
2151830,1026,2000-12-11
2151847,479,2001-02-19
2151861,533,2000-11-29
2151878,38,2001-02-21
2151892,72,2001-01-22
2151915,1032,2001-01-01
2151922,121,2001-02-12
2151946,253,2001-02-26
2151960,145,2000-11-04
2151984,248,2001-02-03
2151991,581,2001-02-10
2152035,334,2001-01-27
2152042,26,2001-02-22
2152080,249,2001-02-01
2152097,259,2001-02-16
2152103,168,2001-02-02
2152134,492,2001-01-18
2152141,109,2001-02-18
2152172,1815,2001-01-21
2152189,511,2001-02-03
2152226,327,2001-02-07
2152233,564,2001-02-27
2152240,183,2001-02-03
2152257,506,2001-02-20
2152271,18,2000-12-09
2152288,1370,2001-02-09
2152295,109,2001-01-08
2152301,1562,2001-01-19
2152363,1243,2000-11-07
2152387,1220,2001-01-18
2152394,205,2001-01-30
2152417,1101,2001-02-04
2152424,438,2001-02-11
2152431,209,2001-01-22
2152448,66,2000-12-08
2152455,454,2001-01-14
2152462,255,2001-02-26
2152479,669,2001-01-14
2152493,79,2001-01-02
2152516,291,2001-02-28
2152523,1428,2000-12-01
2152530,54,2001-01-15
2152547,585,2001-02-26
2152554,30,2000-11-12
2152578,639,2001-02-13
2152592,608,2000-11-04
2152615,139,2001-02-26
2152622,140,2001-02-26
2152653,432,2001-02-24
2152677,1485,2000-11-28
2152691,2199,2000-11-05
2152738,979,2001-02-20
2152745,1195,2001-01-14
2152752,1919,2000-11-27
2152769,348,2000-12-31
2152776,193,2000-11-10
2152806,78,2000-12-06
2152813,362,2001-02-19
2152851,1929,2001-02-28
2152882,350,2000-11-25
2152899,1966,2001-02-27
2152905,67,2001-02-20
2152912,721,2001-02-03
2152936,861,2000-12-16
2152950,502,2001-02-12
2152981,38,2001-02-03
2153018,826,2001-02-07
2153025,328,2000-12-10
2153032,3157,2001-01-13
2153056,464,2001-01-15
2153117,2373,2001-02-25
2153124,477,2001-02-16
2153148,592,2000-12-31
2153162,1307,2001-01-22
2153186,103,2000-11-12
2153223,229,2000-11-12
2153247,320,2001-01-21
2153254,538,2001-02-18
2153261,1912,2000-11-25
2153278,2555,2001-01-21
2153285,1339,2000-12-16
2153292,26,2001-02-21
2153315,158,2001-01-16
2153322,1083,2001-02-12
2153353,268,2001-01-23
2153360,1422,2000-11-20
2153384,617,2000-11-13
2153414,372,2000-12-31
2153438,585,2001-02-23
2153445,964,2001-02-02
2153452,291,2000-11-25
2153469,204,2001-02-21
2153476,292,2001-02-02
2153483,54,2001-02-14
2153490,90,2001-02-17
2153513,1710,2000-11-05
2153544,58,2000-12-27
2153605,1854,2001-01-26
2153650,628,2001-02-14
2153728,85,2001-01-18
2153735,359,2000-12-30
2153759,2116,2000-12-03
2153827,178,2000-11-28
2153834,723,2000-12-15
2153896,198,2001-02-24
2153902,1101,2001-01-12
2153919,912,2001-02-03
2153933,418,2000-11-03
2153971,12,2000-11-11
2153988,437,2001-02-10
2154039,635,2001-02-24
2154053,385,2001-02-13
2154060,119,2001-02-13
2154121,1734,2000-12-09
2154145,2159,2000-12-12
2154152,90,2001-02-26
2154190,1262,2001-01-24
2154220,793,2000-12-14
2154237,764,2000-11-27
2154268,782,2001-02-14
2154275,1231,2000-11-28
2154282,767,2001-02-15
2154329,110,2001-02-20
2154336,552,2000-11-26
2154343,136,2001-02-13
2154381,2315,2000-12-17
2154398,225,2001-02-19
2154404,499,2001-02-14
2154428,419,2001-02-18
2154435,118,2001-02-16
2154442,149,2000-11-18
2154466,484,2000-11-26
2154480,607,2000-11-18
2154497,1382,2001-02-24
2154503,26,2001-02-19
2154565,959,2001-01-21
2154596,636,2001-02-19
2154640,404,2001-01-13
2154671,534,2001-02-18
2154695,1529,2001-02-13
2154718,2921,2000-12-05
2154732,683,2001-02-07
2154749,1090,2001-02-10
2154756,1026,2001-02-04
2154763,641,2001-02-25
2154787,1361,2000-12-17
2154794,49,2001-02-24
2154817,75,2001-02-10
2154831,26,2001-02-19
2154862,541,2000-11-11
2154886,744,2000-12-17
2154909,730,2001-02-28
2154961,138,2001-02-17
2154978,452,2001-02-27
2155029,615,2001-02-09
2155036,1938,2001-02-25
2155081,39,2000-11-23
2155135,1922,2001-02-23
2155159,2020,2001-01-14
2155166,428,2001-02-22
2155173,216,2001-01-16
2155180,171,2000-11-02
2155197,578,2001-01-31
2155210,4481,2001-01-21
2155234,1038,2001-02-10
2155258,195,2001-02-05
2155265,792,2000-11-02
2155289,433,2001-02-04
2155319,332,2001-02-08
2155333,2414,2001-02-25
2155340,216,2001-02-11
2155357,2080,2001-02-22
2155364,516,2000-11-02
2155371,1517,2001-02-11
2155395,38,2001-02-23
2155401,591,2000-12-02
2155418,2541,2000-12-08
2155425,348,2001-02-02
2155449,1269,2000-11-03
2155456,2312,2000-11-30
2155463,1371,2001-01-22
2155470,199,2000-11-03
2155487,285,2000-11-03
2155494,2075,2000-11-05
2155500,840,2001-01-15
2155517,1511,2001-01-21
2155531,121,2001-01-08
2155548,85,2000-12-02
2155555,3553,2000-11-04
2155562,537,2000-11-04
2155579,109,2000-11-04
2155593,108,2001-02-23
2155609,94,2000-11-22
2155616,1498,2000-11-04
2155623,249,2000-11-04
2155630,1352,2000-11-04
2155647,2042,2000-11-04
2155654,32,2001-02-26
2155678,605,2000-11-04
2155685,3438,2001-01-21
2155692,89,2001-02-08
2155708,2473,2000-11-04
2155739,656,2000-12-10
2155753,539,2000-11-05
2155760,221,2001-02-07
2155777,2487,2000-11-12
2155784,316,2001-02-28
2155807,1788,2001-01-14
2155814,147,2000-11-05
2155838,543,2001-02-17
2155845,217,2001-02-25
2155883,273,2001-01-19
2155906,865,2000-11-05
2155913,881,2000-11-05
2155920,795,2000-12-29
2155937,537,2000-12-09
2155944,126,2000-11-05
2155951,1483,2001-01-02
2155968,885,2000-12-31
2155975,348,2000-11-05
2156002,1335,2000-11-05
2156019,4622,2000-11-05
2156033,661,2000-11-05
2156040,2220,2000-12-02
2156057,1404,2001-01-28
2156064,62,2001-01-19
2156071,2539,2001-02-27
2156088,163,2000-12-06
2156095,490,2000-11-05
2156101,1517,2000-11-05
2156118,1516,2000-12-08
2156125,862,2000-11-05
2156132,664,2001-01-13
2156156,4775,2000-11-05
2156163,1760,2001-01-21
2156170,872,2000-11-29
2156200,303,2001-02-23
2156217,499,2000-11-11
2156224,15,2000-11-06
2156231,278,2001-02-25
2156262,765,2000-11-06
2156279,161,2000-11-06
2156286,3223,2000-11-06
2156293,513,2001-02-26
2156309,74,2001-02-16
2156316,176,2001-01-01
2156330,1001,2000-11-08
2156347,38,2001-02-23
2156361,1610,2001-01-12
2156378,234,2000-11-06
2156385,1499,2001-02-20
2156392,584,2001-02-11
2156415,578,2001-02-07
2156422,142,2001-02-20
2156446,1004,2000-12-06
2156453,1018,2001-01-21
2156460,119,2000-12-02
2156477,310,2001-02-09
2156484,84,2001-01-19
2156491,599,2000-11-07
2156507,2203,2000-11-07
2156514,1674,2001-02-13
2156538,225,2000-11-07
2156545,822,2000-11-07
2156552,198,2000-11-07
2156569,646,2001-02-09
2156576,1632,2001-02-03
2156583,621,2000-12-14
2156590,480,2000-12-11
2156606,69,2001-02-03
2156613,50,2001-01-31
2156620,1302,2000-11-23
2156637,248,2000-11-09
2156644,1400,2001-02-01
2156651,1408,2001-01-22
2156675,714,2000-12-15
2156682,332,2000-12-15
2156705,119,2000-12-18
2156712,208,2001-02-25
2156729,549,2001-01-17
2156736,777,2001-02-03
2156743,218,2000-11-08
2156750,696,2001-02-18
2156767,346,2001-01-16
2156774,782,2001-02-10
2156781,1282,2001-01-31
2156811,704,2000-12-08
2156842,110,2001-02-23
2156859,508,2001-02-19
2156873,1216,2000-11-09
2156880,177,2000-11-09
2156910,182,2000-11-09
2156927,485,2001-02-20
2156934,126,2001-02-23
2156958,85,2000-11-23
2156965,686,2000-12-17
2156996,177,2001-02-07
2157047,516,2000-11-09
2157061,189,2001-02-27
2157085,2413,2000-12-09
2157092,115,2000-11-10
2157108,1832,2001-02-25
2157115,287,2000-11-12
2157122,765,2000-11-10
2157146,26,2001-02-19
2157177,26,2001-02-19
2157184,207,2000-11-16
2157191,1427,2001-01-11
2157207,127,2001-02-27
2157214,243,2000-12-29
2157238,426,2000-11-10
2157269,478,2001-01-27
2157276,355,2000-12-18
2157283,180,2000-11-10
2157290,1157,2000-11-10
2157306,168,2001-01-28
2157313,624,2000-11-10
2157320,355,2000-11-30
2157337,1909,2000-11-10
2157344,234,2000-11-10
2157351,6018,2000-11-11
2157368,1241,2000-11-11
2157375,772,2000-12-28
2157399,119,2001-01-22
2157405,1270,2001-01-27
2157412,119,2001-01-22
2157429,160,2001-02-04
2157436,1230,2000-11-11
2157443,172,2000-11-11
2157450,29,2000-11-19
2157467,45,2000-11-11
2157474,3466,2000-11-11
2157481,176,2000-12-27
2157498,4345,2000-12-30
2157504,255,2000-11-11
2157511,734,2001-02-07
2157528,1239,2000-11-19
2157542,818,2000-12-17
2157559,1320,2001-02-24
2157566,339,2001-02-28
2157580,2949,2001-01-21
2157610,228,2000-12-09
2157627,3985,2001-02-10
2157634,468,2001-02-24
2157641,2038,2000-11-11
2157658,767,2000-12-08
2157665,791,2000-11-11
2157672,385,2001-02-24
2157689,2054,2001-01-22
2157696,547,2000-11-12
2157702,142,2000-12-02
2157726,219,2001-02-21
2157740,380,2001-02-07
2157757,189,2001-02-21
2157764,667,2001-02-01
2157788,116,2000-11-12
2157795,1578,2000-11-14
2157801,3006,2000-11-25
2157818,398,2000-11-17
2157825,772,2001-02-18
2157832,2709,2000-11-19
2157849,194,2000-11-12
2157856,1463,2000-11-12
2157863,128,2000-11-12
2157870,150,2000-11-13
2157887,159,2001-02-11
2157894,1005,2000-12-03
2157900,674,2001-02-09
2157924,1167,2001-01-08
2157931,700,2001-02-28
2157948,159,2000-11-12
2157955,92,2001-02-18
2157962,1290,2000-11-12
2157979,6023,2000-11-12
2157993,3553,2001-01-22
2158006,1186,2000-12-18
2158013,1926,2001-02-02
2158020,708,2001-02-28
2158037,925,2001-02-25
2158044,3058,2000-12-17
2158051,128,2000-11-12
2158068,148,2000-11-12
2158075,535,2000-11-27
2158082,5532,2000-11-12
2158099,169,2001-02-26
2158112,726,2000-11-30
2158129,397,2001-02-12
2158136,204,2001-02-22
2158143,1857,2000-11-13
2158150,248,2000-11-13
2158167,38,2001-02-17
2158174,1479,2001-02-24
2158181,467,2001-02-25
2158198,664,2000-11-13
2158211,6500,2001-02-14
2158266,1459,2001-01-29
2158273,135,2000-11-13
2158297,1955,2000-11-13
2158303,1557,2001-02-06
2158310,1227,2001-01-22
2158327,3485,2000-11-13
2158341,3645,2001-01-13
2158358,606,2000-11-22
2158365,595,2001-02-25
2158372,1141,2000-11-13
2158389,329,2000-11-13
2158396,228,2000-11-13
2158419,1497,2001-02-12
2158433,428,2000-11-16
2158457,165,2001-01-29
2158471,543,2000-11-14
2158488,744,2000-11-23
2158501,1062,2001-01-21
2158518,828,2001-01-21
2158532,1965,2000-12-30
2158549,684,2001-01-28
2158556,532,2000-11-28
2158563,2268,2001-02-24
2158570,3072,2000-11-14
2158594,656,2001-01-20
2158600,385,2001-01-21
2158617,359,2001-01-30
2158624,141,2000-12-04
2158631,199,2000-11-15
2158648,95,2000-11-15
2158655,1142,2001-01-11
2158662,274,2000-12-02
2158679,88,2000-12-13
2158686,1985,2000-12-03
2158693,229,2001-02-25
2158709,1617,2001-02-27
2158716,1134,2001-02-27
2158723,3366,2001-02-25
2158730,1050,2000-11-15
2158747,74,2001-02-20
2158761,19945,2000-11-16
2158778,1103,2000-11-16
2158785,436,2001-02-15
2158853,3289,2001-02-08
2158860,185,2000-11-16
2158884,5067,2001-01-20
2158891,3590,2000-11-16
2158907,478,2000-11-16
2158914,1691,2000-12-31
2158921,79,2000-11-17
2158945,341,2001-01-21
2158969,119,2001-01-13
2158976,828,2001-01-16
